Date,Symbol1,Symbol2,Expiry1,Expiry2,DTE1,DTE2,VX1,VX2,Return1,Return2,Dist1,Dist2,W,VX30,VX30r,VX1r,VIX,VIX3M,VVIX,VX30_Premium,VIX_Basis,VX_Basis,logVVIX,logVIX,Return,Volatility,VX30_Premium_zscore,VIX_Basis_zscore,VX_Basis_zscore,Forecast,Exposure,PositionOptimal
2020-07-01,VIN20,VIQ20,2020-07-22,2020-08-19,20,48,29.825,30.825,-0.034599826964161515,-0.03192609539306225,10,18,0.6428571428571429,30.182142857142857,-0.03364492283162607,-0.034599826964161515,28.620001,31.68,120.830002,-0.048435113570992366,0.10157975787732001,0.03297908106642819,4.794384615591397,3.3541058090689053,-0.034599826964161515,0.9604578329119307,-0.43004602851019946,0.24985024608783202,-0.00997986128253654,-1,2082.340245939137,-69.81861679594759
2020-06-30,VIN20,VIQ20,2020-07-22,2020-08-19,21,49,30.875,31.825,-0.045894129709779956,-0.030938275745389775,9,19,0.6785714285714286,31.18035714285714,-0.04108689093551168,-0.045894129709779956,30.43,32.52,120.760002,-0.042066966886677444,0.0664263207707303,0.030305349495328843,4.793805121400413,3.4154289639088797,-0.045894129709779956,0.9741388461247722,-0.24997926506270476,-0.06272420562003952,-0.04094570309144573,-1,2053.0954164862765,-66.49701753801705
2020-06-29,VIN20,VIQ20,2020-07-22,2020-08-19,22,50,32.325,32.825,-0.06584277463743454,-0.049044003490505625,8,20,0.7142857142857143,32.46785714285714,-0.061043125738312,-0.06584277463743454,31.780001,33.91,121.32,-0.043459367184938556,0.06487276356264682,0.015349495530938798,4.798431682820381,3.4588371925749004,-0.06584277463743454,0.9831482723112699,-0.29228358803082327,-0.07628870709809789,-0.20724723822187122,-1,2034.2811520160913,-62.93213153955425
2020-06-26,VIN20,VIQ20,2020-07-22,2020-08-19,25,53,34.525,34.475,0.0704939458131655,0.06439349902144419,5,23,0.8214285714285714,34.51607142857143,0.06940458031464383,0.0704939458131655,34.73,35.799999,128.630005,-0.036522811396136154,0.030343998717710804,-0.0014492756159901756,4.856940104961804,3.5476038667559826,0.0704939458131655,0.979776469550537,-0.09454233088492679,-0.3841336658863051,-0.3941522379029927,-1,2041.281927210888,-59.12474807272666
2020-06-25,VIN20,VIQ20,2020-07-22,2020-08-19,26,54,32.175,32.325,-0.042591988927111094,-0.03495796691931502,4,24,0.8571428571428571,32.19642857142857,-0.0415014143545688,-0.042591988927111094,32.220001,34.09,127.199997,-0.057148553681643906,0.056416677364360686,0.0046511711757311015,4.845760627321116,3.472587408785451,-0.042591988927111094,0.9725130273902722,-0.6929007442376812,-0.15203118248801115,-0.3285860944371671,-1,2056.527721142181,-63.916945490044476
2020-06-24,VIN20,VIQ20,2020-07-22,2020-08-19,27,55,33.575,33.475,0.05039234049069835,0.047409489658633286,3,25,0.8928571428571429,33.56428571428572,0.050072749330119945,0.05039234049069835,33.84,35.389999,136.889999,-0.05296668960729058,0.044785731362779455,-0.002982850832065136,4.919177676302286,3.521643534738023,0.05039234049069835,0.9832451718915386,-0.577991383929042,-0.2566396171464378,-0.41469146445770594,-1,2034.080672018412,-60.58319201841882
2020-06-23,VIN20,VIQ20,2020-07-22,2020-08-19,28,56,31.925,31.925,0.009441454870918627,0.007861675711400314,2,26,0.9285714285714286,31.925,0.009328613502381605,0.009441454870918627,31.370001,33.060001,130.729996,-0.03493472072230847,0.05247206856073536,0,4.8731340969763535,3.4458520540801763,0.009441454870918627,0.990367561223908,-0.06280423738315288,-0.1892247346917041,-0.38354277333471265,-1,2019.4522501609163,-63.25613939423387
2020-06-22,VIN20,VIQ20,2020-07-22,2020-08-19,29,57,31.625,31.675,-0.10922655069119339,-0.0919321624332047,1,27,0.9642857142857143,31.626785714285713,-0.10860889396769378,-0.10922655069119339,31.77,33.75,133.979996,-0.06497600659110152,0.06045796903711404,0.0015797791595184333,4.897690505224919,3.4585224482814247,-0.10922655069119339,1.0116104947758309,-0.932194091211502,-0.1192154525830063,-0.36778323200972646,-1,1977.0455232803733,-62.51527346341101
2020-06-19,VIN20,VIQ20,2020-07-22,2020-08-19,32,60,35.275,34.725,0.049392755329576266,0.039652771919994,2,30,1,35.275,0.049392755329576266,0.049392755329576266,35.119999,36.68,138.350006,-0.039057149649386405,0.04346090709515273,-0.01571460909847012,4.929786749601203,3.5587707402931112,0.049392755329576266,0.9668432933229291,-0.1921890639238104,-0.27298490769760636,-0.5610655488928955,-1,2068.587550652837,-58.641744880307215
2020-06-18,VIN20,VIQ20,2020-07-22,2020-08-19,33,61,33.575,33.375,-0.0014880955127018446,0.003000752439238242,3,31,1,33.575,-0.0014880955127018446,-0.0014880955127018446,32.939999,35.139999,135.830002,-0.045558311892051305,0.06465235991008597,-0.005974625688887807,4.911404118558687,3.4946876943912666,-0.0014880955127018446,0.9737946645056171,-0.3835464182993514,-0.08520202632461042,-0.458130668020157,-1,2053.821070189755,-61.17114133104259
